Standard Name|Country|Message Format|Message Format Description|Standard Field Name|Standard Field Description|Standard Field Data Type|Standard Field Allowed Values|Standard Field Path|Bronze Table|Bronze Column|Silver Table|Silver Column|Silver Data Type|Gold Table|Gold Column|Gold Data Type|Gold Purpose Code
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|sender_proxy|Sender Proxy field|string||senderProxy|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|sender_proxy|character varying(255)|gold.cdm_payment_extension_promptpay|sender_proxy||FORMAT_EXTENSION
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|stg_id|character varying(36)||||
PROMPTPAY|Thailand|SE_Asia|Thailand PromptPay System|transaction_id|Transaction Id field|VARCHAR(35)||transactionId|bronze.raw_payment_messages|raw_content|silver.stg_promptpay|transaction_id|character varying(50)|gold.cdm_payment_extension_promptpay|transaction_id|character varying(50)|FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|_batch_id|character varying(36)||||
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_rtgs_hk|_processed_at|timestamp without time zone||||SYSTEM_METADATA
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|amount|Amount field|DECIMAL||amount|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|amount|numeric|gold.cdm_payment_instruction|amount||PAYMENT_AMOUNT
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|creation_date_time|Creation Date Time field|TIMESTAMP||creationDateTime|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|creation_date_time|timestamp without time zone|gold.cdm_payment_instruction|creation_datetime|timestamp without time zone|CREATION_TIMESTAMP
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|currency|Currency field|VARCHAR(3)||currency|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|currency|character varying(3)|gold.cdm_payment_instruction|currency||PAYMENT_CURRENCY
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|message_id|Message Id field|VARCHAR(35)||messageId|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|message_id|character varying(50)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|message_type|Message Type field|VARCHAR(255)||messageType|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|message_type|character varying(20)|gold.cdm_payment_extension_rtgs_hk|message_type|character varying(20)|FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|payee_account|Payee Account field|INTEGER||payeeAccount|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|payee_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|payee_name|Payee Name field|VARCHAR(140)||payeeName|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|payee_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|payer_account|Payer Account field|INTEGER||payerAccount|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|payer_account|character varying(50)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|payer_name|Payer Name field|VARCHAR(140)||payerName|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|payer_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_rtgs_hk|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_rtgs_hk|processing_status|character varying(20)||||SYSTEM_METADATA
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|purpose|Purpose field|VARCHAR(255)||purpose|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|purpose|character varying(100)|gold.cdm_payment_extension_rtgs_hk|purpose||FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|raw_id|Raw Id field (Required)|VARCHAR(35)||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|raw_id|character varying(36)|gold.cdm_payment_extension_rtgs_hk|raw_id|character varying(36)|FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|receiver_bic|Receiver Bic field|string||receiverBic|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|receiver_bic|character varying(255)|gold.cdm_payment_extension_rtgs_hk|receiver_bic||FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|receiver_name|Receiver Name field|string||receiverName|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|receiver_name|character varying(255)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|receiving_bank_code|Receiving Bank Code field|VARCHAR(35)||receivingBankCode|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|receiving_bank_code|character varying(20)|gold.cdm_payment_extension_rtgs_hk|receiving_bank_code||FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|sender_bic|Sender Bic field|string||senderBic|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|sender_bic|character varying(255)|gold.cdm_payment_extension_rtgs_hk|sender_bic||FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|sender_name|Sender Name field|string||senderName|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|sender_name|character varying(255)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|sending_bank_code|Sending Bank Code field|VARCHAR(35)||sendingBankCode|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|sending_bank_code|character varying(20)|gold.cdm_payment_extension_rtgs_hk|sending_bank_code||FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|settlement_currency|Settlement Currency field|VARCHAR(3)||settlementCurrency|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|settlement_currency|character varying(3)|gold.cdm_payment_extension_rtgs_hk|settlement_currency||FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|settlement_date|Settlement Date field|TIMESTAMP||settlementDate|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|settlement_date|date|gold.cdm_payment_extension_rtgs_hk|settlement_date|date|FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|stg_id|Stg Id field (Required)|VARCHAR(35)||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|stg_id|character varying(36)||||
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|transaction_id|Transaction Id field|string||transactionId|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|transaction_id|character varying(255)|gold.cdm_payment_extension_rtgs_hk|transaction_id|character varying(255)|FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|transaction_reference|Transaction Reference field|VARCHAR(255)||transactionReference|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|transaction_reference|character varying(50)|gold.cdm_payment_extension_rtgs_hk|transaction_reference|character varying(50)|FORMAT_EXTENSION
RTGS_HK|Hong Kong|APAC_Regional|Hong Kong Real-Time Gross Settlement|value_date|Value Date field|string||valueDate|bronze.raw_payment_messages|raw_content|silver.stg_rtgs_hk|value_date|character varying(255)|gold.cdm_payment_extension_rtgs_hk|value_date|character varying(255)|FORMAT_EXTENSION
RTP|United States|US_Regional|Real-Time Payments|_batch_id| Batch Id field (Required)|string||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_rtp|_batch_id|character varying(36)||||
RTP|United States|US_Regional|Real-Time Payments|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_rtp|_processed_at|timestamp without time zone||||SYSTEM_METADATA
RTP|United States|US_Regional|Real-Time Payments|clearing_system_reference|Clearing System Reference field|string||FIToFICstmrCdtTrf/GrpHdr/SttlmInf/ClrSys/Cd|bronze.raw_payment_messages|raw_content|silver.stg_rtp|clearing_system_reference|character varying(35)|gold.cdm_payment_extension_rtp|clearing_system_reference|character varying(35)|FORMAT_EXTENSION
RTP|United States|US_Regional|Real-Time Payments|creation_date_time|Creation Date Time field (Required)|timestamp||creationDateTime|bronze.raw_payment_messages|raw_content|silver.stg_rtp|creation_date_time|timestamp without time zone|gold.cdm_payment_instruction|creation_datetime|timestamp without time zone|CREATION_TIMESTAMP
RTP|United States|US_Regional|Real-Time Payments|creditor_account|Creditor Account field|string||FIToFICstmrCdtTrf/CdtTrfTxInf/CdtrAcct/Id/Othr/Id|bronze.raw_payment_messages|raw_content|silver.stg_rtp|creditor_account|character varying(34)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
RTP|United States|US_Regional|Real-Time Payments|creditor_account_number|Creditor Account Number field|string||creditorAccount.accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_rtp|creditor_account_number|character varying(35)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
RTP|United States|US_Regional|Real-Time Payments|creditor_agent_id|Creditor Agent Id field (Required)|string||FIToFICstmrCdtTrf/CdtTrfTxInf/CdtrAgt/FinInstnId/ClrSysMmbId/MmbId|bronze.raw_payment_messages|raw_content|silver.stg_rtp|creditor_agent_id|character varying(35)|gold.cdm_payment_extension_rtp|creditor_agent_id||FORMAT_EXTENSION
RTP|United States|US_Regional|Real-Time Payments|creditor_name|Creditor Name field (Required)|string||creditor.name|bronze.raw_payment_messages|raw_content|silver.stg_rtp|creditor_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
RTP|United States|US_Regional|Real-Time Payments|creditor_routing_number|Creditor Routing Number field|string||creditorAgent.routingNumber|bronze.raw_payment_messages|raw_content|silver.stg_rtp|creditor_routing_number|character varying(9)|gold.cdm_financial_institution|routing_number||CDM_CORE
RTP|United States|US_Regional|Real-Time Payments|debtor_account|Debtor Account field|string||FIToFICstmrCdtTrf/CdtTrfTxInf/DbtrAcct/Id/Othr/Id|bronze.raw_payment_messages|raw_content|silver.stg_rtp|debtor_account|character varying(34)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
RTP|United States|US_Regional|Real-Time Payments|debtor_account_number|Debtor Account Number field|string||debtorAccount.accountNumber|bronze.raw_payment_messages|raw_content|silver.stg_rtp|debtor_account_number|character varying(35)|gold.cdm_account|account_number|character varying(50)|ACCOUNT_IDENTIFIER
RTP|United States|US_Regional|Real-Time Payments|debtor_agent_id|Debtor Agent Id field (Required)|string||FIToFICstmrCdtTrf/CdtTrfTxInf/DbtrAgt/FinInstnId/ClrSysMmbId/MmbId|bronze.raw_payment_messages|raw_content|silver.stg_rtp|debtor_agent_id|character varying(35)|gold.cdm_payment_extension_rtp|debtor_agent_id||FORMAT_EXTENSION
RTP|United States|US_Regional|Real-Time Payments|debtor_name|Debtor Name field (Required)|string||debtor.name|bronze.raw_payment_messages|raw_content|silver.stg_rtp|debtor_name|character varying(140)|gold.cdm_party|name|character varying(200)|PARTY_IDENTIFICATION
RTP|United States|US_Regional|Real-Time Payments|debtor_routing_number|Debtor Routing Number field|string||debtorAgent.routingNumber|bronze.raw_payment_messages|raw_content|silver.stg_rtp|debtor_routing_number|character varying(9)|gold.cdm_financial_institution|routing_number||CDM_CORE
RTP|United States|US_Regional|Real-Time Payments|end_to_end_id|End To End Id field (Required)|string||endToEndId|bronze.raw_payment_messages|raw_content|silver.stg_rtp|end_to_end_id|character varying(35)|gold.cdm_payment_instruction|end_to_end_id|character varying(35)|END_TO_END_TRACKING
RTP|United States|US_Regional|Real-Time Payments|instructed_amount|Instructed Amount field (Required)|decimal||instructedAmount|bronze.raw_payment_messages|raw_content|silver.stg_rtp|instructed_amount|numeric|gold.cdm_payment_extension_rtp|instructed_amount||FORMAT_EXTENSION
RTP|United States|US_Regional|Real-Time Payments|instructed_currency|Instructed Currency field (Required)|string||instructedCurrency|bronze.raw_payment_messages|raw_content|silver.stg_rtp|instructed_currency|character varying(3)|gold.cdm_payment_extension_rtp|instructed_currency||FORMAT_EXTENSION
RTP|United States|US_Regional|Real-Time Payments|instruction_id|Instruction Id field|string||instructionId|bronze.raw_payment_messages|raw_content|silver.stg_rtp|instruction_id|character varying(35)|gold.cdm_payment_instruction|instruction_id|character varying(36)|INSTRUCTION_IDENTIFIER
RTP|United States|US_Regional|Real-Time Payments|msg_id|Msg Id field (Required)|string||messageId|bronze.raw_payment_messages|raw_content|silver.stg_rtp|msg_id|character varying(35)|gold.cdm_payment_instruction|message_id|character varying(50)|MESSAGE_IDENTIFIER
RTP|United States|US_Regional|Real-Time Payments|processed_to_gold_at|Gold promotion timestamp (System)|timestamp without time zone||processed_to_gold_at|(system)|(system)|silver.stg_rtp|processed_to_gold_at|timestamp without time zone||||SYSTEM_METADATA
RTP|United States|US_Regional|Real-Time Payments|processing_error|Error message if processing failed (System)|text||processing_error|(system)|(system)|silver.stg_rtp|processing_error|text||||SYSTEM_METADATA
RTP|United States|US_Regional|Real-Time Payments|processing_status|Processing status flag (System)|character varying(20)||processing_status|(system)|(system)|silver.stg_rtp|processing_status|character varying(20)||||SYSTEM_METADATA
RTP|United States|US_Regional|Real-Time Payments|purpose_code|Purpose Code field|string||purposeCode|bronze.raw_payment_messages|raw_content|silver.stg_rtp|purpose_code|character varying(4)|gold.cdm_payment_instruction|purpose_code||PAYMENT_PURPOSE
RTP|United States|US_Regional|Real-Time Payments|raw_id|Raw Id field (Required)|string||_RAW_ID|bronze.raw_payment_messages|raw_content|silver.stg_rtp|raw_id|character varying(36)|gold.cdm_payment_extension_rtp|raw_id|character varying(36)|FORMAT_EXTENSION
RTP|United States|US_Regional|Real-Time Payments|remittance_info|Remittance Info field|string||FIToFICstmrCdtTrf/CdtTrfTxInf/RmtInf/Ustrd|bronze.raw_payment_messages|raw_content|silver.stg_rtp|remittance_info|text|gold.cdm_payment_instruction|remittance_info||PAYMENT_REFERENCE
RTP|United States|US_Regional|Real-Time Payments|source_raw_id|Reference to source Bronze record (System)|character varying(36)||source_raw_id|(system)|(system)|silver.stg_rtp|source_raw_id|character varying(36)||||SYSTEM_METADATA
RTP|United States|US_Regional|Real-Time Payments|stg_id|Stg Id field (Required)|string||_GENERATED_UUID|bronze.raw_payment_messages|raw_content|silver.stg_rtp|stg_id|character varying(36)||||
RTP|United States|US_Regional|Real-Time Payments|transaction_id|Transaction Id field (Required)|string||transactionId|bronze.raw_payment_messages|raw_content|silver.stg_rtp|transaction_id|character varying(35)|gold.cdm_payment_extension_rtp|transaction_id|character varying(35)|FORMAT_EXTENSION
RTP|United States|US_Regional|Real-Time Payments|uetr|Uetr field|string||uetr|bronze.raw_payment_messages|raw_content|silver.stg_rtp|uetr|character varying(36)|gold.cdm_payment_extension_rtp|uetr|character varying(36)|FORMAT_EXTENSION
SARIE|Saudi Arabia|Middle_East|Saudi Arabian Riyal Interbank Express|_batch_id| Batch Id field (Required)|VARCHAR(35)||_BATCH_ID|bronze.raw_payment_messages|raw_content|silver.stg_sarie|_batch_id|character varying(36)||||
SARIE|Saudi Arabia|Middle_East|Saudi Arabian Riyal Interbank Express|_processed_at|Pipeline processing timestamp (System)|timestamp without time zone||_processed_at|(system)|(system)|silver.stg_sarie|_processed_at|timestamp without time zone||||SYSTEM_METADATA
SARIE|Saudi Arabia|Middle_East|Saudi Arabian Riyal Interbank Express|amount|Amount field|DECIMAL||amount|bronze.raw_payment_messages|raw_content|silver.stg_sarie|amount|numeric|gold.cdm_payment_instruction|amount||PAYMENT_AMOUNT
